price,bedrooms,sqft_living,floors,waterfront,view,condition,yr_built,grade
3070000,3,3930,1,1,4,4,1957,8
495000,3,990,1,0,0,3,1943,6
748000,4,2770,2,0,0,3,2001,8
888000,3,1250,1,0,0,4,1953,7
269900,3,1140,1,0,0,3,1986,7
496500,4,2250,1,0,0,3,1967,7
475000,3,1640,2,0,0,3,1969,7
312000,3,1255,3,0,0,3,2004,7
323000,3,1290,1,0,0,3,1976,7
331000,3,1300,1,0,0,3,1986,7
306000,3,1220,3,0,0,3,2007,8
655000,4,2630,3,0,0,3,2002,8
290000,3,1950,1,0,0,4,1959,8
1250000,4,3160,2,0,0,5,1965,9
460000,3,1550,1,0,0,4,1949,7
435000,4,1700,1,0,0,4,1940,7
664000,4,2510,1,0,0,5,1978,8
865000,4,1800,2,0,3,4,1921,8
385000,3,1800,1,0,0,3,1968,8
497000,3,1870,1,0,0,3,1975,7
280000,2,1010,1,0,0,4,1925,7
188000,2,1120,1,0,0,3,1924,6
478500,3,2090,1,0,2,3,1969,8
1145000,4,4370,2,0,0,3,2001,11
222000,3,1440,1,0,0,4,1981,7
799000,4,2580,2,0,0,3,1984,8
609900,4,3190,2,0,0,3,2006,10
413000,4,2380,2,0,0,4,1995,7
400000,4,1420,1.5,0,0,3,1930,7
802541,5,2990,2,0,0,3,2014,9
320000,3,2680,2,0,0,3,1990,8
507000,4,2730,2,0,0,3,2006,7
387500,3,1220,1,0,0,3,1946,6
396000,3,1500,1,0,0,3,1967,7
373000,3,1830,1,0,1,3,1958,8
1484900,5,4570,2,0,0,5,1965,10
359900,4,2470,2,0,0,3,1983,8
410000,2,800,1,0,0,3,1927,6
690000,4,2900,2,0,0,3,1992,9
245000,3,1410,1,0,0,3,1985,7
700000,5,2830,1,0,1,5,1979,8
268000,4,1680,1,0,0,3,1977,7
225000,3,1760,1,0,0,3,1979,7
980000,4,2240,2,0,0,3,1976,8
795000,2,1380,1.5,0,2,3,1905,5
195000,2,820,1,0,0,3,1953,6
480000,4,2180,1,0,0,2,1950,6
485000,4,1400,1,0,0,3,1900,7
130000,2,880,1,0,0,3,1928,5
325000,2,1060,1,0,2,4,1946,6
440000,3,1530,1,0,0,4,1984,7
550000,4,2480,1,0,3,3,1958,8
310000,3,1490,1,0,0,5,1967,6
530000,3,3660,2,0,2,4,1989,9
390000,4,2340,2,0,0,3,1993,8
243000,3,1450,1,0,0,4,1981,7
639000,4,2210,2,0,0,3,1990,9
215000,4,1130,1,0,0,4,1969,7
405000,5,1550,1,0,0,3,1961,7
250000,4,1710,1,0,0,5,1968,7
405500,3,1010,1,0,0,5,1954,7
452000,6,2660,2,0,0,3,1937,7
730000,6,2660,2,0,0,3,1937,7
267000,3,1300,1,0,0,3,1994,7
289950,3,1670,2,0,0,3,2002,7
565000,2,960,1,0,0,5,1911,7
1578000,4,4670,2,0,0,4,1988,12
636000,3,2140,2,0,0,3,2007,8
350000,5,2520,1,0,0,3,2004,8
320000,3,1650,1,0,0,5,1978,7
210000,2,1440,1,0,0,4,1978,8
245000,2,1050,1,0,0,3,1950,7
328000,3,1470,1,0,0,3,1983,7
985000,4,4230,2,0,0,3,1989,11
501000,3,1970,1,0,3,5,1976,8
315000,3,1540,2,0,0,3,1992,7
403000,3,2090,2,0,0,3,2012,8
550000,3,2380,2,0,0,4,1934,8
347500,4,2156,2,0,0,3,2012,9
365000,4,2070,2,0,0,4,1986,8
588000,3,1910,1,0,0,4,1951,8
605000,3,1920,1,0,0,4,1977,8
1300000,3,3400,2,0,0,4,1937,9
233000,3,1400,1,0,0,3,1974,7
360000,4,2210,2,0,0,3,1997,8
459000,2,1170,1,0,0,3,1929,6
740000,3,2100,1,0,0,4,1995,9
305000,3,1160,1,0,0,3,1967,7
395000,3,1500,1,0,0,3,1925,6
560000,4,2940,2,0,0,3,2000,8
650000,4,2010,1,0,1,4,1963,7
449950,3,2170,2,0,0,3,2003,7
517500,3,1430,1,0,3,4,1940,7
435000,4,1510,1,0,0,3,1970,7
329999,3,1150,1,0,0,3,1952,6
950000,3,2150,1,0,4,5,1960,8
447000,3,1370,1,0,0,5,1944,7
699800,2,2380,1,0,0,3,2010,8
850000,3,1370,1,0,0,5,1911,7
316500,3,1600,1,0,0,3,1979,7
942500,5,3750,1,0,2,4,1981,9
1310000,2,3950,2,0,4,3,1991,10
856600,4,2400,1,0,0,4,1964,9
405600,5,2830,2.5,0,0,4,1918,8
565000,4,2440,2,0,0,3,1996,8
400000,3,1190,2,0,0,3,2008,8
330000,3,1400,1,0,0,3,1997,7
374950,4,2730,2,0,0,3,2005,7
405300,3,2390,1,0,0,5,1983,7
560000,3,2060,2,0,0,3,1984,8
824000,4,2490,1,0,0,4,1961,8
260000,3,1100,1,0,0,5,1984,7
760000,4,2430,1,0,0,5,1965,8
405000,3,3170,2,0,0,3,1995,10
429900,4,2640,2,0,0,3,1987,8
341500,3,1130,1,0,0,4,1961,7
465250,5,1940,1.5,0,0,3,1957,7
450000,2,1100,1.5,0,0,3,1912,7
390000,3,1200,1,0,0,4,1955,7
420000,3,2000,1,0,0,4,1963,8
269950,3,1890,2,0,0,3,2002,8
493000,4,1910,1,0,0,3,1910,7
370000,4,2710,2,0,0,3,1998,9
2250000,5,4860,1.5,0,1,5,1905,10
305000,3,1250,1,0,0,5,1967,7
400000,3,1590,1.5,0,0,5,1938,6
320000,3,1240,2,0,0,3,2009,8
715000,4,2000,2,0,0,4,1911,7
650000,6,3610,1.5,0,0,4,1966,8
218000,5,1930,1,0,0,4,1966,8
500000,2,1280,1,0,0,3,1964,7
460000,4,2090,1,0,0,4,1984,7
232500,3,1940,1,0,0,4,1969,7
408200,3,1800,2,0,0,4,1990,7
522000,3,1730,1,0,0,4,1980,7
675000,4,2810,2,0,0,3,1982,9
1355000,4,3550,1,0,2,3,1999,11
249950,4,1330,1.5,0,0,3,1952,6
210000,2,750,1,0,0,3,1950,6
429950,4,1760,1,0,0,3,1947,7
737500,4,3200,2,0,0,3,1993,9
710000,4,1740,1,0,0,5,1958,8
470000,3,2100,2,0,0,3,1999,8
1100000,4,4270,1,0,0,4,1993,12
650000,3,1340,1.5,0,0,3,1913,7
1216000,4,3190,1,0,3,5,1967,9
422120,3,1630,2,0,0,3,1987,8
625000,5,2990,2,0,0,3,2007,9
385200,4,1550,1.5,0,0,3,1954,6
500000,3,1690,2,0,0,3,1989,8
308000,4,1960,2,0,0,3,1989,8
565000,3,2390,1,0,0,5,1977,8
581000,3,2600,2,0,0,3,2004,7
361000,3,1950,1,0,0,3,1999,8
345000,3,1250,1,0,0,4,1964,7
419000,2,1180,2,0,0,3,2008,8
347000,3,1680,2,0,0,3,2004,7
625000,4,2220,2,0,0,3,1989,9
2400000,4,4890,2,0,2,3,1999,11
379000,3,2660,2.5,0,0,3,2014,8
310000,3,1150,2,0,0,3,1988,7
250000,2,1130,1,0,0,4,1941,6
682000,5,2760,2,0,0,3,2005,9
246500,3,1430,1,0,0,3,1992,7
325000,3,1490,1.5,0,0,4,1932,5
310950,4,2030,2,0,0,3,2004,8
1100000,3,3010,2,0,2,5,1931,9
287500,3,1810,1,0,0,4,1954,7
431000,3,1810,1,0,0,4,1954,7
226000,3,970,1,0,0,3,1968,6
825000,3,2010,1.5,0,0,5,1926,7
175000,4,1300,1.5,0,0,3,1947,6
465750,3,1260,1,0,0,3,1959,7
659000,4,2610,2,0,0,3,1983,8
595000,3,1910,1,0,3,3,1941,8
350000,3,1780,2,0,0,4,1987,8
270000,4,1900,1,0,0,4,1975,8
662500,6,2450,1,0,2,3,1957,7
249900,3,1380,1,0,0,4,1939,5
324500,3,1920,1,0,0,4,1977,7
430000,2,1350,1,0,0,3,2004,8
419950,2,1350,1,0,0,3,2004,8
285000,4,2510,1,0,2,4,1962,8
332000,4,2470,2,0,0,3,2002,8
282000,4,1660,1,0,0,3,1956,7
320000,3,1340,1,0,0,3,1987,7
428750,3,1620,1.5,0,0,4,1911,7
330000,3,2300,2,0,0,3,1977,8
456500,4,2000,3,0,0,3,2008,8
352000,3,1640,1,0,0,4,1972,8
664000,4,1530,1.5,0,0,4,1912,7
628000,3,4000,1,0,0,3,1987,9
512000,3,1610,1,0,0,3,1977,7
254000,3,2070,1,0,0,4,1969,7
535800,4,1900,2,0,0,3,1994,8
287653,3,1050,1,0,0,4,1960,7
438000,3,1520,2,0,0,3,2006,8
450000,4,2390,1,0,0,3,1949,7
327000,5,2400,2,0,0,3,1998,8
370500,4,1790,2,0,0,3,2005,7
265000,3,1720,2,0,0,3,1993,7
450000,4,2980,1,0,0,4,1979,8
425000,3,1520,1.5,0,3,5,1988,8
166600,3,1150,1,0,0,4,1977,7
245000,1,380,1,0,0,3,1963,5
565000,3,910,1,0,0,3,1951,7
539900,3,1650,1,0,0,3,1976,8
910000,3,2480,2,0,0,3,2010,10
280000,4,2050,2,0,0,3,1990,8
275000,3,1420,2,0,0,4,1989,7
467000,3,3460,2,0,0,3,2001,7
457500,3,1500,2,0,0,3,1996,8
381156,2,1320,1,0,0,4,1908,7
289999,5,2180,1,0,0,4,1977,8
642450,3,1830,1,0,0,3,1919,7
469950,3,1620,1,0,0,3,1962,7
795000,3,2920,1,0,2,5,1975,8
785000,4,3300,2,0,0,3,1984,10
860000,3,3060,2,0,0,3,1983,10
1095000,0,3064,3.5,0,2,3,1990,7
147500,3,1530,1,0,0,3,1959,7
390000,3,1910,1,0,0,3,1978,7
229000,3,1020,1,0,0,3,1954,7
185000,3,1150,1,0,0,3,1932,6
414900,3,1260,1,0,0,3,1941,7
200000,4,1920,1,0,0,2,1914,6
225000,4,1800,1,0,0,3,1969,8
720000,3,2040,2,0,0,5,1924,7
930000,4,2200,2,0,0,5,1908,8
1270000,5,3200,1,0,0,3,1952,7
700000,5,2400,2,0,0,4,1928,7
466000,2,1140,3,0,0,3,2005,7
374000,3,1330,1,0,0,3,1976,7
480000,3,1940,2,0,0,4,1994,8
740000,3,3000,2,0,0,3,1995,9
1010000,4,1820,1.5,0,0,3,1923,8
395000,4,2910,2,0,0,3,2002,8
340000,2,1090,1,0,0,3,1954,6
209000,3,1230,2,0,0,3,2003,7
431650,5,1710,1.5,0,0,3,1962,7
980000,5,3160,1,0,0,4,1971,9
660000,3,2680,2,0,0,3,1993,9
730000,4,2190,2,0,0,4,1977,8
291500,3,1260,1,0,0,4,1988,7
905000,4,2970,2,0,0,3,1997,9
800000,4,2570,1.5,0,0,3,1993,10
839900,4,3810,1,0,1,3,2013,9
200000,1,1010,2,0,0,3,2007,8
300000,3,1480,1,0,0,4,1979,7
530000,3,1250,1.5,0,0,5,1942,7
314950,3,1654,2,0,0,3,1995,7
255000,3,1410,1,0,0,5,1960,7
550000,5,2160,1,0,0,5,1950,7
435000,3,1400,1,0,0,4,1917,6
234000,3,1420,1,0,0,4,1966,7
615000,4,2500,1,0,0,3,1975,8
205000,3,1410,1,0,0,3,1985,7
384000,4,2100,1,0,0,4,1955,7
324000,3,1750,2,0,0,3,1994,8
645000,3,2070,1,0,0,4,1946,7
570000,3,1570,2,0,0,3,2007,8
324000,3,1920,2,0,0,3,1999,8
270000,2,1000,1,0,0,3,1943,6
290000,5,2120,1.5,0,0,5,1962,7
250000,3,1440,1,0,0,3,1965,7
342000,3,1660,2,0,0,3,1990,7
255000,3,1340,1,0,0,4,1958,7
800000,3,2380,1,0,0,4,1972,9
451000,3,1560,1.5,0,2,3,1926,7
990000,4,2780,1,0,3,3,1967,7
288400,4,1860,1,0,0,4,1983,7
420000,3,2390,2,0,0,3,1920,8
359000,2,1370,2,0,0,3,2009,8
390000,4,2570,1,0,0,3,1988,7
300000,3,1320,2,0,0,3,2005,7
545000,5,2520,1,0,0,3,1981,7
288349,3,1250,1,0,0,4,1972,6
299900,3,1560,1,0,0,3,1985,7
891000,4,2330,1.5,0,0,5,1925,7
1200000,3,3660,1,0,3,4,1947,9
378000,4,2790,2,0,0,3,2004,8
299995,2,1060,1,0,0,4,1951,6
253000,3,2020,1,0,0,3,1994,7
350000,3,1580,1,0,0,3,1979,7
565000,4,2020,1.5,0,0,3,1900,6
315000,2,970,1,0,0,4,1908,6
570000,4,1490,1.5,0,1,5,1915,7
971000,5,4390,2,0,0,3,2005,9
915000,5,2750,1.5,0,0,5,1910,9
419000,4,2150,1,0,0,4,1950,7
260000,4,1810,1,0,0,3,1977,7
1321500,3,2230,2,0,0,3,1990,9
369950,3,2430,1,0,0,3,1977,7
1029900,3,3680,2,0,0,3,1994,10
435000,5,1410,1.5,0,0,3,1929,6
601000,3,1330,1,0,0,3,1958,8
460500,3,1490,1,0,0,3,1963,7
720000,3,2020,3,0,3,3,2000,8
851000,4,3130,2,0,0,3,1996,10
550000,4,2670,2,0,2,3,1916,7
700000,4,1980,1.5,0,0,3,1920,7
323000,3,2100,1,0,0,4,1963,7
345500,3,1350,1,0,0,5,1944,6
378000,4,2140,1,0,0,3,1959,7
650000,4,2208,3,0,0,5,1917,8
385000,3,1010,1,0,0,3,1982,7
425000,2,970,1,0,0,3,1910,7
210000,4,1520,1.5,0,0,5,1920,6
630000,4,2740,2,0,0,3,1993,9
335000,3,1570,1,0,1,3,1953,7
196500,3,1320,1,0,0,3,1966,7
582800,4,2550,1,0,0,3,1986,8
440000,3,1560,1,0,0,3,1983,7
752500,4,2360,2,0,0,4,1974,8
532500,3,1330,2,0,0,4,1909,7
265000,3,1070,1,0,0,4,1950,7
397500,3,1510,1,0,3,4,1961,6
524250,3,1710,2,0,0,3,1999,8
765000,4,2790,2,0,0,3,1996,10
648000,4,2620,2,0,0,3,2001,9
469500,5,2970,1,0,0,4,1969,8
237500,3,1050,1,0,0,4,1975,7
216000,3,1280,1,0,0,4,1956,7
427200,3,1030,1,0,0,4,1963,7
280000,3,1900,1,0,0,4,1977,8
718000,5,3070,1,0,0,4,1968,9
420000,2,1760,2,0,0,3,2010,8
379000,2,930,1,0,0,3,1952,7
326100,2,880,1,0,0,3,1942,6
535000,3,1360,3,0,0,3,2003,7
283000,4,2130,1,0,0,3,1992,7
260000,3,1480,1.5,0,0,3,1940,6
399000,4,1500,1.5,0,0,4,1951,7
484950,3,1670,2,0,0,3,1987,8
640000,4,2060,1,0,0,4,1960,8
585000,4,2160,1,0,0,4,1952,8
645000,4,2780,1,0,3,3,1955,8
253000,3,1490,1,0,0,3,1988,7
178500,2,740,1,0,0,3,1953,6
291000,4,1860,2,0,0,4,1991,7
199950,2,1590,1.5,0,0,3,1920,5
553500,2,850,1,0,0,3,1922,7
189950,2,1030,1,0,0,3,1981,8
289000,3,1850,1,0,0,3,1988,8
700000,4,1830,2,0,0,3,1908,8
270000,3,1560,1,0,0,3,1967,7
258000,4,1730,1,0,0,3,1977,7
530000,3,1930,2,0,0,3,2005,8
245000,3,1422,2,0,0,3,2012,7
563000,3,1380,1.5,0,0,4,1917,7
515000,3,2430,2,0,0,3,2001,8
325000,4,2610,2,0,0,3,1987,9
540000,3,2000,2,0,0,3,1996,8
280300,2,920,1,0,0,4,1949,6
460000,4,1750,1.5,0,0,5,1926,7
475000,3,2020,1,0,0,4,1981,7
900000,4,2460,1,0,0,4,1957,9
538200,4,1780,1,0,0,4,1964,8
429000,2,1080,1,0,0,3,1922,7
164808,3,1250,1,0,0,3,1980,7
520000,4,1870,2,0,0,3,1977,7
475000,3,1700,1,0,0,3,1977,8
283000,4,1480,1,0,0,5,1942,6
321500,4,1930,2,0,0,3,2000,8
840000,4,3130,2,0,0,4,1993,10
287000,3,1370,2,0,0,4,1992,7
375000,3,960,1,0,0,3,1962,7
349500,3,1260,1,0,0,4,1969,7
446450,3,1480,1,0,0,5,1960,7
315000,4,1930,2,0,0,4,1992,7
271310,2,870,1.5,0,0,2,1906,6
315000,4,1300,1.5,0,0,4,1953,7
245000,3,1490,1,0,0,4,1990,7
543115,2,1380,1,0,0,3,1947,8
900000,4,1190,1.5,0,0,3,1945,7
2450000,4,4250,2,0,3,4,2008,10
554000,2,1920,1,0,0,3,2003,8
249900,3,2080,1,0,0,5,1950,6
768000,3,3220,2,0,2,4,1981,9
980000,4,3680,1,0,3,3,1967,10
395000,5,2070,1,0,0,3,1962,7
415000,3,1480,2,0,0,3,1995,7
380000,4,2000,2,0,0,3,2003,8
566000,3,1560,2,0,0,3,1999,8
218500,2,1600,1,0,0,4,1949,7
550000,4,1940,1,0,0,4,1976,7
512031,3,1540,1,0,2,3,1920,7
197500,2,820,1,0,0,3,1950,6
470000,3,1780,1,0,0,3,1977,7
590000,3,1560,1,0,0,3,1981,7
465000,4,2210,1,0,0,4,1977,8
499000,2,2040,1,0,0,4,1968,7
515000,3,1920,1,0,0,3,1972,8
716500,3,1930,1,0,0,3,1936,9
410000,3,1700,1,0,0,3,1944,6
850000,4,3450,2,0,0,3,1994,8
1050000,4,3440,2,0,0,3,1983,10
648000,4,2380,2,0,0,3,1992,10
620000,4,2400,1.5,0,0,4,1929,7
935000,4,5670,2,0,2,3,2008,11
379000,3,1140,1,0,0,4,1963,7
699000,3,1670,1,0,0,3,1952,7
528000,4,1910,1,0,0,3,1960,8
425000,3,1560,1,0,0,4,1974,8
249500,2,1500,1,0,0,4,1963,7
1035480,5,4475,2,0,0,3,2014,9
790000,4,2840,1,0,3,4,1961,9
399950,3,1020,1,0,0,3,1969,7
275000,3,1410,1,0,0,3,1953,7
550000,3,1520,1.5,0,0,3,1912,8
140000,1,730,1,0,0,4,1926,4
250000,3,1190,1,0,0,3,1954,7
318000,3,1410,2,0,2,3,1988,7
505000,2,1240,1,0,0,3,1962,7
470500,5,2500,1,0,0,3,1966,8
360000,3,1050,1.5,0,0,3,1954,7
1242500,4,2680,1,0,4,4,1962,9
986000,3,2380,1,0,2,4,1964,9
515000,2,1060,1,0,0,3,1906,7
320000,3,2300,1,0,0,4,1939,8
310000,4,2010,1,0,0,5,1951,7
356700,2,1090,1,0,0,4,1942,7
775000,4,2320,1,0,0,3,1956,7
325000,3,1040,1,0,0,3,1951,6
208000,4,1810,1.5,0,0,3,1962,7
825000,2,1150,1,1,4,4,1908,6
515000,3,2360,1,0,2,3,1990,9
490000,3,1970,1.5,0,0,4,1929,8
675000,4,2690,1,0,0,3,1954,8
360000,4,2080,1,0,0,5,1962,7
550000,4,2080,1,0,0,5,1962,7
225000,3,1370,1,0,0,3,1962,7
500000,3,3410,1.5,0,0,4,1967,8
385000,4,1850,1,0,0,4,1969,8
837700,5,3010,2,0,0,3,1994,10
448000,3,1530,2,0,0,3,2003,7
730000,5,2690,1,0,0,4,1952,7
575000,4,2810,1,0,2,3,1954,8
430000,3,1810,1,0,0,4,1976,7
435000,3,1560,2,0,0,3,2002,7
241000,3,1010,1,0,0,4,1973,6
453500,2,1000,1,0,0,4,1924,6
285000,2,990,3,0,0,3,2001,7
151000,2,720,1,0,0,4,1942,5
1570000,5,6070,2,0,0,3,2004,11
631000,5,2270,2,0,0,3,1905,7
285000,2,1380,2,0,0,3,2011,7
195000,3,1260,1,0,0,4,1959,6
817500,4,2910,2,0,0,4,1987,9
550000,3,1810,1,0,0,4,1960,7
1127000,4,3160,2,0,0,4,1995,9
609850,2,1910,3,0,0,3,2002,9
200000,3,1230,1,0,0,3,1947,6
367000,4,2960,2,0,0,3,2006,9
285167,3,2200,2,0,0,3,1988,8
275000,2,1270,1,0,0,4,1947,7
350900,4,2540,2,0,0,3,1992,9
660000,4,3030,2,0,0,5,1988,8
525000,3,1520,1,0,0,4,1957,7
262000,4,1560,2,0,0,3,1997,7
690000,2,970,1,0,0,4,1907,7
624000,5,3570,2,0,0,3,2005,9
353000,3,1350,1,0,0,4,1947,6
552500,4,3710,2,0,0,3,2002,8
224500,4,1430,1.5,0,0,4,1983,7
239000,3,940,1,0,0,3,1950,6
975000,5,4300,2,0,0,3,2004,10
1200000,4,3990,2,0,0,3,2006,11
505000,3,1380,1.5,0,0,3,1910,7
302000,4,2020,1,0,0,4,1963,7
170000,3,1480,1,0,0,3,1944,6
195000,2,1190,1,0,0,4,1910,5
272000,5,2550,1,0,0,4,1959,7
369000,5,2550,1,0,0,4,1959,7
332500,3,1500,1,0,0,3,1953,7
515000,3,3000,1,0,0,4,1963,8
269000,3,1690,1,0,0,3,1967,7
1278000,4,4390,1,0,0,4,1994,11
303000,3,1560,2,0,0,3,1985,7
420000,7,2940,1,0,0,3,1977,8
400000,3,1130,1,0,0,3,1941,7
225000,3,1020,1,0,0,5,1987,6
219000,2,1310,2,0,0,3,2004,6
605000,3,2570,2,0,3,3,1989,9
625000,4,2020,1,0,0,5,1942,8
380000,5,1680,1,0,0,3,1906,5
620000,4,1770,1.5,0,0,4,1962,7
687500,4,3190,2,0,0,3,1994,10
225500,4,1440,1,0,0,5,1962,6
252500,3,1150,1,0,0,5,1956,7
510000,3,1860,2,0,0,3,1994,8
510000,4,2430,2,0,0,3,2003,8
725000,3,1940,1.5,0,0,5,1906,7
75000,1,670,1,0,0,3,1966,3
492000,2,880,1,0,0,3,1927,7
425000,4,1930,1,0,0,4,1977,7
1955000,4,3120,1,1,4,4,1963,8
298900,3,1830,2,0,0,3,1994,8
699000,4,3230,2,0,0,4,1987,10
310000,2,700,1,0,0,4,1918,6
350000,3,1010,1,0,0,3,1961,7
790000,4,2460,1,1,4,3,1961,7
305000,4,2230,2,0,0,3,2003,8
315000,3,1570,2,0,0,3,2003,7
267500,5,2390,2,0,0,5,1977,7
1750000,4,3460,2,0,1,3,1950,10
435000,6,2400,2,0,0,3,1987,8
482500,6,2940,1.5,0,0,4,1966,8
5110800,5,8010,2,1,4,3,1999,12
439995,3,1570,1,0,0,4,1959,7
460000,3,1520,1,0,0,3,1967,7
194000,3,1070,1,0,0,4,1971,7
290000,2,440,1,1,3,4,1943,5
274700,4,2440,1,0,0,5,1963,7
900000,4,2660,2,0,0,5,1910,8
1150000,4,4460,2,0,0,3,2001,11
605000,3,2010,2,0,0,3,2008,9
359000,3,1450,2,0,0,3,2004,7
850000,3,1400,1,0,0,3,1951,7
505000,3,1500,2,0,0,3,2002,8
565000,3,2500,2,0,0,3,1990,9
585000,2,1280,1,0,0,4,1955,7
328000,4,3380,2,0,3,3,1990,7
749950,4,2910,1,0,0,3,1957,9
826000,4,3060,2,0,0,3,2006,9
535000,3,1330,1,0,0,4,1977,7
925000,4,3300,2,0,0,4,1991,10
875000,3,3250,2,0,0,3,2001,10
902000,4,2530,1,0,0,5,1976,9
423000,3,1830,1,0,0,3,1951,7
235000,3,1170,1,0,0,4,1968,6
545000,2,2930,1,0,2,4,1980,8
343000,2,1230,1,0,0,3,1961,7
334950,3,1620,2,0,0,3,2002,8
405000,3,1760,1,0,0,3,1956,7
220000,4,1440,1,0,0,3,1959,7
173000,2,1740,1,0,0,3,1947,6
655000,3,1270,1.5,0,0,3,1906,7
406000,2,880,1,0,0,3,1924,6
632000,6,2560,1,0,0,3,1961,7
357000,5,1540,1,0,0,3,1990,7
361000,3,1150,1,0,0,3,1964,7
277000,2,770,1,0,0,3,1948,6
630000,4,4610,1,0,0,4,1980,10
254000,3,1850,2,0,0,3,2003,8
472800,3,1840,1,0,0,3,1961,8
263000,3,1490,1,0,0,3,1913,6
510000,3,1490,1,0,0,3,1913,6
179950,3,960,1,0,0,4,1952,7
525000,4,1580,1,0,0,3,1973,8
479000,3,1260,3,0,0,3,2008,8
651000,3,1940,1,0,2,5,1940,7
949000,4,2490,1,0,3,4,1958,8
392400,5,2520,1.5,0,0,3,1942,7
585000,4,1760,1,0,0,4,1950,7
460000,4,4190,2,0,0,3,2004,7
470000,3,1170,1,0,0,3,1951,7
245000,3,1600,2,0,0,3,2003,7
500000,4,2760,2,0,0,4,1978,8
455000,3,2090,2,0,0,3,1989,8
485500,4,2320,2,0,0,3,1999,7
1875000,5,4110,2,0,3,3,1921,9
100000,2,770,1,0,0,3,1978,7
307000,3,1410,1,0,0,3,1982,7
475000,4,3660,2,0,0,3,1994,10
330000,4,2180,1,0,0,3,1972,7
130000,3,1110,1,0,0,4,1960,7
320000,3,2280,2,0,0,3,1998,8
735000,4,2820,2,0,0,3,2013,9
365000,4,1570,1,0,0,3,1972,7
234000,3,1200,1,0,0,4,1968,7
211000,4,1710,1.5,0,0,3,1970,7
680000,6,3000,2,0,2,3,1969,8
457000,4,2800,2,0,0,3,2002,8
349000,3,1640,2,0,0,3,1989,7
360000,3,2030,1,0,0,3,1979,7
350000,4,2530,2,0,0,3,1998,8
208000,3,990,1,0,0,5,1960,6
250275,2,790,1,0,0,4,1942,6
435000,2,790,1,0,0,4,1942,6
270000,3,1800,1,0,0,3,1984,6
438000,3,1650,1,0,0,4,1961,7
659000,4,1980,2,0,0,3,1938,8
645000,4,2340,1,0,0,4,1974,7
685100,4,2790,2,0,0,3,1999,9
350000,7,2800,1,0,2,3,1963,7
375000,2,1840,1,0,0,3,1955,6
170000,3,1350,1,0,0,2,1966,7
880000,4,3030,3,0,0,3,2005,9
410500,4,1980,2,0,0,3,2008,8
780000,4,3690,2,0,2,3,1996,10
1225000,5,3732,2.5,0,0,3,2001,10
449000,2,1510,1,0,0,3,2005,8
546000,3,2000,1,0,0,4,1921,7
317000,3,1760,1,0,0,5,1977,7
276900,3,1270,1,0,0,4,1958,7
399000,5,2620,1,0,0,3,1965,8
495000,5,2630,1,0,0,4,1976,8
258000,3,2270,1,0,0,4,1978,8
600000,2,2410,1,0,0,4,1912,7
265000,3,1120,3,0,0,3,1999,8
321000,5,3030,1,0,0,4,1978,7
682000,5,2120,1.5,0,0,4,1910,7
295700,4,1720,2,0,0,3,2000,8
609000,4,2150,2,0,0,3,1985,9
995000,3,4380,2,1,3,3,1968,9
530000,3,2010,2,0,0,4,1986,8
614000,5,3150,2,0,0,5,1907,8
390000,3,2500,1,0,0,3,1986,8
467000,3,1690,2,0,0,3,2004,7
484000,6,3300,1,0,0,3,1980,8
340000,3,1240,3,0,0,3,2003,8
302495,3,2200,2,0,0,3,1994,8
532500,3,1620,1,0,0,5,1927,7
441500,3,2420,2,0,0,3,1993,8
470000,4,2680,1,0,3,4,1967,7
2300000,4,4250,2,0,0,3,2004,9
590000,3,2400,1,0,0,3,1996,9
320000,3,2300,1,0,0,3,1942,8
363000,2,920,2,0,0,3,2009,8
747500,4,2350,2,0,0,4,1977,9
750000,2,2630,2,0,0,3,2003,8
831000,4,2170,2,0,0,4,1982,9
403000,3,1700,2,0,0,3,2004,7
445000,3,2470,2,0,0,3,2005,7
345000,3,1250,1,0,0,4,1970,7
2260000,3,3110,1,0,0,3,2003,10
371025,3,1530,1,0,0,3,1977,7
355000,2,960,1,0,0,3,1916,6
270000,3,1240,1,0,0,4,1972,7
425000,4,2440,2,0,1,4,1957,7
364808,3,2320,1,0,0,3,1967,8
320000,3,1580,1,0,0,3,1981,8
325000,4,2963,2,0,0,3,2006,9
350000,3,2470,2,0,0,3,1984,8
170000,3,1370,1,0,0,3,1947,6
255000,2,960,1,0,0,4,1984,6
550000,3,1130,1,0,0,3,1947,7
835000,4,4930,2,0,0,3,2005,12
420000,3,1150,1,0,0,4,1946,6
925000,4,2190,2.5,0,0,5,1958,8
389250,2,1490,1,0,0,3,1956,7
748000,3,2600,1,0,0,3,2004,8
284000,3,1530,1,0,0,3,1988,7
588000,4,1680,1,0,0,3,1950,7
372500,3,1680,1,0,0,4,1963,7
285000,4,1900,2,0,0,4,1988,7
360000,3,1570,1,0,0,3,1954,7
275000,3,1370,1,0,0,4,1930,7
428000,2,1350,1,0,0,3,2003,8
847000,6,3010,2,0,0,3,1969,8
316000,3,1010,1,0,0,4,1977,6
375000,3,2050,2,0,0,3,2000,8
533000,3,1670,1,0,0,3,1967,7
556000,5,3840,2,0,0,3,1991,11
225000,4,2220,1,0,0,3,1966,7
537250,4,2590,1,0,0,4,1978,8
255000,3,1180,1,0,0,4,1967,7
530000,4,2950,2,0,0,3,2006,7
